Link,Name,Restaurant ID,Rating,No. of Votes,Address,Cuisine,Cost for Two
https://www.zomato.com/kolkata/avenue-mistanna-bhander-bara-bazar,Avenue Mistanna Bhander Kolkata,23528,2.9,7,"99, Bara Bazar, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/sri-govinds-kitchen-new-market-area,Sri Govind's Kitchen Kolkata,19101274,NEW,0,"138/B, Collin Street, New Market Area, Kolkata",North Indian,₹200 
https://www.zomato.com/kolkata/biswas-fast-food-behala,Biswas Fast Food Kolkata,18861473,-,0,"772, Diamond Harbour Road, Behala, Kolkata","Chinese, North Indian",₹150 
https://www.zomato.com/kolkata/the-tasty-bites-kasba,The Tasty Bites Kolkata,18463798,3.8,156,"P-20, Rajkrishna Chatterjee Road, Near Bakultala More, Kasba, Kolkata","North Indian, Fast Food",₹350 
https://www.zomato.com/kolkata/chilled-grilled-tollygunge,Chilled & Grilled Kolkata,18577956,2.8,43,"3/45, Azad Garh, Near Regent Park Post Office, Regent Place, Tollygunge, Kolkata",Fast Food,₹150 
https://www.zomato.com/kolkata/the-kitchen-story-ballygunge,The Kitchen Story Kolkata,18930553,3.3,15,"5 West Range Near Bangladesh High Commission, Ballygunge, Kolkata","North Indian, Chinese",₹250 
https://www.zomato.com/kolkata/apus-galaxy-kankurgachi,Apu's Galaxy Kolkata,18647585,3.6,130,"121, Hem Chandra Naskar Road, Kankurgachi, Kolkata","Burger, Fast Food",₹250 
https://www.zomato.com/kolkata/santafi-santoshpur,Santafi Kolkata,18667528,3.3,11,"21D, Shibtala Ground, East Road, Rani Rashmoni Bagan, Santoshpur, Kolkata","Bengali, Burger, Fast Food",₹300 
https://www.zomato.com/kolkata/d2-garia,D2 Kolkata,19037798,3.6,39,"4M, Baishnabghata Bye Lane, Garia, Kolkata","Continental, Italian, Chinese",₹600 
https://www.zomato.com/kolkata/kfc-gt-road-howrah,KFC Howrah,18961993,4,169,"Ground Floor, Uttarpara 20 & 22 B, Bhadrakali, GT Road, Howrah","Burger, Fast Food",₹500 
https://www.zomato.com/kolkata/koshe-kosha-dalhousie-bbd-bagh,Koshe Kosha Kolkata,18431456,3.8,108,"3A, Ground Floor, Hare Street, Below Bank Of India, Dalhousie BBD Bagh, Kolkata",Bengali,₹900 
https://www.zomato.com/kolkata/kwality-park-street-area,Kwality Kolkata,20873,3.6,716,"17, Park Street, Park Street Area, Kolkata","North Indian, Mughlai, Continental",₹900 
https://www.zomato.com/kolkata/chourasai-paan-ichapur-howrah,Chourasai Paan Howrah,18975162,-,0,"121, Ghoshpara Road, Sastitala, Ichapur Defence Estate, Ichapur, Howrah","Paan, Beverages",₹100 
https://www.zomato.com/kolkata/tintin-brussels-club-gariahat,Tintin & Brussels Club Kolkata,18657827,4.2,457,"52 D, Hindustan Park, Gariahat, Kolkata","Belgian, Seafood, Italian",₹800 
https://www.zomato.com/kolkata/sen-mahasay-lake-market-area,Sen Mahasay Kolkata,25152,3.6,59,"104, Rashbehari Avenue, Near Lake Mall, Lake Market Area, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/hungrill-the-rolling-kitchen-new-alipore,HunGrill  The Rolling Kitchen Kolkata,19129993,3.4,0,"28/7, Sahapur Colony, New Alipore, Kolkata",Chinese,₹300 
https://www.zomato.com/kolkata/afeemi-burgers-shakes-konnagar,Afeemi Burgers & Shakes Kolkata,19093463,NEW,0,"Nabagram, Sunderdra Bazar, Konnagar, Kolkata","Burger, Beverages",₹200 
https://www.zomato.com/kolkata/vadilal-hangout-alipore,Vadilal Hangout Kolkata,18796294,3.1,4,"25, Chetla, Central Road, Near Maruti Suzuki Service Center, Alipore, Kolkata",Ice Cream,₹300 
https://www.zomato.com/kolkata/the-royal-spice-sodepur,The Royal Spice Kolkata,18616066,3.3,129,"21 BT Road, 4th Floor, Sodepur, Kolkata","North Indian, Chinese, Continental, Italian",₹400 
https://www.zomato.com/kolkata/spice-e-affairs-kasba,Spice-E-Affairs Kolkata,18767629,3.5,24,"673 Rajdanga Main Road, Kasba, Kolkata",Cafe,₹300 
https://www.zomato.com/kolkata/spice-of-joy-kalikapur,Spice Of Joy Kolkata,18249140,2.6,112,"3C, Naskar Para Lane, Kalikapur, Kolkata","Chinese, North Indian, Mughlai",₹600 
https://www.zomato.com/kolkata/hindusthan-dhaba-kasba,Hindusthan Dhaba Kolkata,19079051,NEW,0,"Inside Oyo 202 Town House, The Acro Polisoth 20, Rajdanga Chakraborty Para Road, Municipal Corporation, Kasba, Kolkata","North Indian, Mughlai",₹650 
https://www.zomato.com/kolkata/ovenly-delicie-lake-gardens,Ovenly Delicie Kolkata,18435019,3.3,8,"240, Lake Gardens, Kolkata",Bakery,₹350 
https://www.zomato.com/kolkata/new-arsalan-biryani-picnic-garden,New Arsalan Biryani Kolkata,19080656,3,0,"194/2E, Picnic Garden, Kolkata","Biryani, North Indian",₹200 
https://www.zomato.com/kolkata/taras-kitchen-ballygunge,Tara's Kitchen Kolkata,18593812,3.3,110,"18/6, Jamir Lane, Near Besco Company, Ballygunge, Kolkata",Bengali,₹200 
https://www.zomato.com/kolkata/papa-bison-1-new-town,Papa Bison Kolkata,18966000,-,0,"Unitech Gate 1 Mondal Para Chakpachuria, Near Tarun Sangha Club, New Town, Kolkata","American, Burger, Hot dogs",₹250 
https://www.zomato.com/kolkata/china-bite-1-bangur,China Bite Kolkata,18921568,3.2,4,"106, Block D, Bangur Avenue, Bangur, Kolkata","Chinese, North Indian, Fast Food",₹350 
https://www.zomato.com/kolkata/balaji-south-indian-food-tollygunge,Balaji South Indian Food Kolkata,18682142,2.8,31,"104A/14, Karunamoyee Ghat Road, Tollygunge, Kolkata",South Indian,₹200 
https://www.zomato.com/kolkata/vden-vedic-village-spa-resort-new-town,VDEN - Vedic Village Spa Resort Kolkata,24575,3.3,13,"Vedic Village Spa Resort, Shikharpur, New Town, Kolkata",Finger Food,"₹1,800"
https://www.zomato.com/kolkata/sharma-brothers-bhawanipur,Sharma Brothers Kolkata,23397,3.8,103,"46/1C, Chakraberia Road (North), Bhawanipur, Kolkata","Fast Food, Mishti",₹300 
https://www.zomato.com/kolkata/delek-kitchen-baghajatin,Delek Kitchen Kolkata,18933449,3.8,150,"1/6,Baghajatin kolkata 700092","Tibetan, Chinese",₹300 
https://www.zomato.com/kolkata/london-bubble-co-behala,London Bubble Co. Kolkata,19113425,NEW,0,"E-7, 99/a, Ground Floor, Priyadarshini Appartments, N.B.R, Road, Shakuntala Park, Behala, Kolkata","Desserts, Bubble Tea",₹300 
https://www.zomato.com/kolkata/haan-d-biryani-taltala,Haan 'D' Biryani Kolkata,25639,3.8,320,"55, Ripon Street, Taltala, Kolkata","Biryani, Mughlai",₹400 
https://www.zomato.com/kolkata/tempting-delicacy-2-sodepur,Tempting Delicacy Kolkata,18724580,3.2,173,"13/B, B.T Road, Sodepur, Kolkata","Mughlai, Chinese, North Indian, Bengali",₹500 
https://www.zomato.com/kolkata/indo-china-chowringhee,Indo China Kolkata,24959,2.9,44,"7, Little Russel Street, Chowringhee, Kolkata","Chinese, Fast Food",₹200 
https://www.zomato.com/kolkata/kwality-walls-swirls-3-sector-1-salt-lake,Kwality Wall's Swirl's Kolkata,24799,2.9,41,"CF 121, Near Swimming Pool, Sector 1, Salt Lake","Ice Cream, Desserts",₹300 
https://www.zomato.com/kolkata/bake-club-hatibagan,Bake Club Kolkata,25211,3.3,21,"168, Bidhan Sarani, Hatibagan, Kolkata",Bakery,₹200 
https://www.zomato.com/kolkata/yummy-puds-sector-5-salt-lake,Yummy Puds Kolkata,18217861,3.8,126,"Saltee Plaza, Flat 1/C, Nayapatti, Sector 5, Salt Lake","Desserts, Bakery",₹550 
https://www.zomato.com/kolkata/saatvik-paddapukur,Saatvik Kolkata,18461764,3.9,270,"1C, Madhav Chatterjee Street, Paddapukur, Kolkata","North Indian, Chinese, Continental",₹800 
https://www.zomato.com/kolkata/haldiram-dalhousie-bbd-bagh,Haldiram Kolkata,18398876,3.3,17,"8/2, Kiran Shankar Roy Road, Near High Court, Dalhousie BBD Bagh, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/amra-petuk-1-ballygunge,Amra Petuk Kolkata,18924002,3.3,23,"71 B, Ekdalia Road, Near Bata Showroom, Ballygunge, Kolkata","Bengali, North Indian",₹300 
https://www.zomato.com/kolkata/hotshot-meals-new-town,Hotshot Meals Kolkata,18578957,3.6,147,"33 Lashkarhati, DLF -2, Near Geetanjali Park, New Town, Kolkata","North Indian, Biryani, Rolls",₹250 
https://www.zomato.com/kolkata/tropicana-cafe-kalyani,Tropicana Cafe Kolkata,19080595,NEW,0,"A1/4, Battala Bus Stand, Nadia, Kalyani, Kolkata","North Indian, Chinese",₹200 
https://www.zomato.com/kolkata/asian-kadai-sector-1-salt-lake,Asian Kadai Kolkata,18779952,3.7,30,"CA- 256, EM Bypass, Sector 1, Salt Lake, Kolkata","Chinese, Thai, Asian",₹500 
https://www.zomato.com/kolkata/kolkata-kitchen-hazra,Kolkata Kitchen Kolkata,18681045,3.7,78,"97/6A Hazra Road, Hazra, Kolkata","Chinese, North Indian",₹300 
https://www.zomato.com/kolkata/china-camp-baguihati,China Camp Kolkata,18951887,-,0,"BF-8, Jyangra Ghoshpara Baguihati, Kolkata","Chinese, Rolls",₹300 
https://www.zomato.com/kolkata/pannas-pan-roll-icecream-parlour-behala,Panna's Pan Roll Icecream Parlour Kolkata,19025344,3.9,59,"7-17, Brahma Samaj Road, Vidyasagar Park, Behala, Kolkata",Ice Cream,₹200 
https://www.zomato.com/kolkata/babul-dum-dum,Babul Kolkata,18578167,3.9,261,"No 2 Motilal Colony, Post Office Rajbari, Dum Dum, Kolkata","North Indian, Chinese, Biryani",₹550 
https://www.zomato.com/kolkata/denzong-kitchen-hazra,Denzong Kitchen Kolkata,18354589,3.9,960,"31A, Shyama Prasad Mukherjee Road, Hazra, Kolkata","Momos, Chinese, Tibetan",₹300 
https://www.zomato.com/kolkata/vaahjee-pure-vegetarian-restaurant-new-town,Vaahjee Pure Vegetarian Restaurant Kolkata,18546403,3.3,102,"Block-AL, New Town, Kolkata","North Indian, Desserts",₹300 
https://www.zomato.com/kolkata/qfc-quality-fried-chicken-nagerbazar,QFC - Quality Fried Chicken Kolkata,18550436,3.5,83,"106/3, Gorakshabasi Road, Near Bank Of Baroda, Nagerbazar, Kolkata","Fast Food, American",₹200 
https://www.zomato.com/kolkata/kaifa-shahi-biryani-park-circus-area,Kaifa Shahi Biryani Kolkata,19092358,NEW,0,"3B, Rifle Range Road, Park Circus, Park Circus Area, Kolkata",Biryani,₹200 
https://www.zomato.com/kolkata/refresh-new-alipore,Refresh Kolkata,18669047,-,0,"5/F/1, Alipore Road, Block L, New Alipore, Kolkata",Beverages,₹100 
https://www.zomato.com/kolkata/foodiepal-ajoy-nagar,Foodiepal Kolkata,19042109,-,0,"1/42 Mukundapur, Ajoy Nagar, Kolkata","Fast Food, Chinese, North Indian",₹400 
https://www.zomato.com/kolkata/happy-tummy-new-town,Happy Tummy Kolkata,18990923,3.2,11,"Laskarhati Bazar, Rajarhat, New Town, Kolkata","North Indian, Biryani, Chinese",₹350 
https://www.zomato.com/kolkata/new-rangeela-dhaba-chinar-park,New Rangeela Dhaba Kolkata,21486,3.2,155,"Rajarhat New Town Road, Chinar Park, Kolkata","North Indian, Chinese, Momos",₹300 
https://www.zomato.com/kolkata/the-victoria-express-behala,The Victoria Express Kolkata,19074466,NEW,0,"7/1, Biren Roy Road, Behala, Kolkata","North Indian, Chinese",₹350 
https://www.zomato.com/kolkata/amantran-restaurant-howrah-maidan-area-howrah,Amantran Restaurant Howrah,19131620,NEW,0,"Banitabla, Uluberia, Howrah Maidan Area, Howrah","North Indian, Fast Food",₹400 
https://www.zomato.com/kolkata/crazy-4-veggies-sector-4-salt-lake,Crazy 4 Veggies Kolkata,18874850,3.2,18,"A/2/5 Basanti Devi Colony,B D Colony Main Road, Salt Lake, Sector 4, Salt Lake, Kolkata",North Indian,₹300 
https://www.zomato.com/petitsfoursindia,Petits Fours Kolkata,24172,3.4,20,"10, Belvedere Road, Alipore, Kolkata","Desserts, Bakery",₹400 
https://www.zomato.com/kolkata/a-one-arafat-biryani-jadavpur,A-One Arafat Biryani Kolkata,18965088,3.3,9,"66C, Bagajatin, Station Road, Jadavpur, Kolkata",Biryani,₹200 
https://www.zomato.com/kolkata/shree-balaji-hot-chips-rishra,Shree Balaji Hot Chips Kolkata,19007099,-,0,"275/A, Indira Gandhi Road, Konnagar, Hooghly, Rishra, Kolkata",Fast Food,₹100 
https://www.zomato.com/kolkata/the-biryani-inc-baguihati,The Biryani Inc Kolkata,18821720,4.2,181,,Biryani,₹400 
https://www.zomato.com/kolkata/kolkata-fried-chicken-shibpur-howrah,Kolkata Fried Chicken Howrah,18519249,4.1,577,"108/110/1, G.T Road, Fazir Bazar, Shibpur, Howrah","Fast Food, Burger",₹250 
https://www.zomato.com/kolkata/efc-shibpur-howrah,EFC Howrah,19126961,NEW,0,"165, GT Road, Opposite Ganges Garden, Shibpur, Howrah",Fast Food,₹400 
https://www.zomato.com/kolkata/swagata-restaurant-baguihati,Swagata Restaurant Kolkata,21560,3.1,5,"Hotel Host International, Teghoria, V.I.P. Road, Baguihati, Kolkata","North Indian, Chinese",₹550 
https://www.zomato.com/kolkata/hotel-golden-palace-kalyani,Hotel Golden Palace Kolkata,19078273,NEW,0,"Block B, Kalyani Express, Buddha Park, Kalyani, Kolkata","North Indian, Biryani",₹200 
https://www.zomato.com/kolkata/mouchak-delicious-sweets-park-circus-area,Mouchak Delicious Sweets Kolkata,24121,3.3,14,"6/1A, Auckland Palace, A.J.C. Bose Road, Park Circus Area, Kolkata",Mishti,₹150 
https://www.zomato.com/kolkata/yummy-cakes-baranagar,Yummy Cakes Kolkata,18758257,3.3,16,,Bakery,₹500 
https://www.zomato.com/kolkata/swagat-restaurant-thakur-pukur,Swagat Restaurant Kolkata,24810,2.9,7,"Hotel Buildtech Inn, 8A, Near Bus Stand","North Indian, Chinese",₹700 
https://www.zomato.com/Bhaipos,Bhaipo's Food Court Kolkata,25200,2.6,34,"235, B.T. Road, Near Ananya Cinema Hall Back Gate, Baranagar, Kolkata","North Indian, Chinese",₹550 
https://www.zomato.com/kolkata/guest-snack-bar-college-street,Guest Snack Bar Kolkata,22888,3.1,40,"32, Surya Sen Street, College Street, Kolkata",North Indian,₹300 
https://www.zomato.com/kolkata/tea-junction-sector-1-salt-lake,Tea Junction Kolkata,23748,3.4,76,"3rd Floor, Hangout Food Court, Block A, City Center 1, Sector 1, Salt Lake","Tea, Beverages",₹250 
https://www.zomato.com/kolkata/bhikaram-chandmal-chinar-park,Bhikaram Chandmal Kolkata,18544137,3.4,26,"2/1, Chinar Park, Kolkata",Fast Food,₹150 
https://www.zomato.com/kolkata/hot-tasty-salkia-howrah,Hot & Tasty Howrah,18537027,3,143,"321/1, GT Road, Salkia, Howrah","Chinese, Rolls, North Indian",₹200 
https://www.zomato.com/kolkata/sabita-restaurant-dum-dum,Sabita Restaurant Kolkata,22790,2.8,136,"2/99, Dum Dum Road, Dum Dum, Kolkata","North Indian, Chinese",₹500 
https://www.zomato.com/kolkata/dalia-sweets-belghoria,Dalia Sweets Kolkata,18632091,3.3,11,"Shop 1, Bhuvan Mohan Banerjee Road, Belghoria, Kolkata",Mishti,₹150 
https://www.zomato.com/kolkata/wasabee-1-desapriya-park,Wasabee Kolkata,18927700,4.2,57,"174 A, Motilal Neheru Road, Near Priya Cinema, Desapriya Park, Kolkata","Burmese, Singaporean, Chinese, Japanese, Thai","₹1,500"
https://www.zomato.com/kolkata/lovely-sweets-kidderpore,Lovely Sweets Kolkata,22973,3.1,15,"132/B, Karl Marx Sarani, Kidderpore, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/besstoo-new-town,Besstoo Kolkata,19103938,4.3,0,"DLF 2, Newtown Rajarhat, New Town, Kolkata","Bengali, North Indian, Chinese",₹350 
https://www.zomato.com/kolkata/den-kaikhali,Den Kolkata,21587,3.5,127,"641, O2 Oxygen, Ramkrishna Pally, V.I.P. Road, Kaikhali, Kolkata","North Indian, Chinese","₹1,000"
https://www.zomato.com/kolkata/new-darjeeling-momo-junction-chandni-chowk,New Darjeeling Momo Junction Kolkata,18749858,2.9,7,"6, Kapalitola Lane, Chandni Chowk, Kolkata",Chinese,₹300 
https://www.zomato.com/kolkata/annapurna-sweets-bangur,Annapurna Sweets Kolkata,18281741,3.4,17,"55, Bangur Avenue, Block B, Bangur, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/bombay-brasserie-ballygunge,Bombay Brasserie Kolkata,24205,4.2,1418,"33, 5th Floor, Quest Mall, Syed Ali Amir Avenue, Ballygunge, Kolkata",North Indian,"₹1,900"
https://www.zomato.com/kolkata/the-yellow-straw-1-sector-5-salt-lake,The Yellow Straw Kolkata,19132408,3.9,0,"Plot X1-1, 4th Floor, Price Waterhouse Coopers, SouthCity Pinnacle, Block EP, Sector 5, Salt Lake, Kolkata","Beverages, Healthy Food, Desserts",₹200 
https://www.zomato.com/kolkata/the-olives-barasat,The Olive's Kolkata,18660462,-,0,"4/1/1, Tripupati Apartment, MB Road, Barasat, Kolkata","North Indian, Chinese",₹400 
https://www.zomato.com/kolkata/coffee-world-restaurant-southern-avenue,Coffee World Restaurant Kolkata,18694704,3.4,28,"22/A, Cocker's Lane, Southern Avenue, Kolkata","Cafe, Mexican, Continental, Italian",₹800 
https://www.zomato.com/kolkata/new-shimla-biryani-tollygunge,New Shimla Biryani Kolkata,19131681,NEW,0,"321, M.G. Road, Haridevpur, Kolkata, Tollygunge, Kolkata",Biryani,₹150 
https://www.zomato.com/kolkata/den-cafe-paddapukur,Den Cafe Kolkata,18731933,3.9,61,"Shop 44A, Sarat Bose Road, Paddapukur, Hotel Mangalam","North Indian, Continental, Chinese",₹700 
https://www.zomato.com/kolkata/moms-kitchen-prince-anwar-shah-road,Mom's Kitchen Kolkata,18669005,3.3,391,"8/4, Sahid Nagar, Prince Anwar Shah Road, Kolkata",Chinese,₹500 
https://www.zomato.com/kolkata/sukhsagar-serampore,Sukhsagar Kolkata,18994627,3.2,5,"36A, GT Road Jiilbagan, Dakshin Rajyadharpur, Serampore, Kolkata","North Indian, Bengali, Fast Food",₹300 
https://www.zomato.com/kolkata/monginis-girish-park,Monginis Kolkata,19070395,3.1,4,"250, Chittaranjan Avenue, Manicktala, Azad Hind Bag, Girish Park, Kolkata","Bakery, Desserts, Chinese",₹200 
https://www.zomato.com/kolkata/adirams-2-barasat,Adiram's Kolkata,18447690,3.8,49,"184/3 Sodhpur Road, Madhyamgram, Barasat, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/vaishanavi-dhaba-bangur,Vaishanavi Dhaba Kolkata,18636656,3.5,28,"141, Block A, Bangur Avenue, Bangur, Kolkata","North Indian, Chinese",₹350 
https://www.zomato.com/kolkata/indies-camac-street-area,Indies Kolkata,18637943,4.2,720,"24A Shakespeare Sarani, Camac Street Area, Kolkata","North Indian, Continental, Chinese, Italian, Mexican, Pizza","₹1,000"
https://www.zomato.com/kolkata/tamara-pipal-tree-hotel-new-town,Tamara - Pipal Tree Hotel Kolkata,23587,4.3,1788,"Pipal Tree Hotel, PRGM-AS/465, Hatiara, Major Arterial Road, New Town, Kolkata","North Indian, Chinese, Mexican, Thai, Continental","₹1,800"
https://www.zomato.com/kolkata/tojos-kitchen-behala,Tojo's Kitchen Kolkata,18765610,-,0,"2, Dhapa Road, Vivekananda Pally, Near Jana Kalyan High School, Behala, Kolkata",North Indian,₹300 
https://www.zomato.com/kolkata/aahar-e-kolkata-baghajatin,Aahar-E-Kolkata Kolkata,18784437,3.6,41,"D/26, Bapuji Nagar, Near Ekta Heights Building, Baghajatin, Kolkata","Bengali, Seafood, North Indian",₹350 
https://www.zomato.com/kolkata/makhan-lal-das-sons-southern-avenue,Makhan lal Das & Sons Kolkata,18810034,3.1,8,"18B, Lake View Road, Southern Avenue",Mishti,₹150 
https://www.zomato.com/kolkata/new-garib-nawaz-restaurant-taltala,New Garib Nawaz Restaurant Kolkata,19070773,-,0,"6, Abdul Halim Lane, Taltala, Kolkata",North Indian,₹300 
https://www.zomato.com/kolkata/delicious-restaurant-kona-exp-way-howrah,Delicious Restaurant Howrah,19116081,NEW,0,"Jagatpur, Brindabanpur, Near Jorakoltola Bus Stand, Uluberia, Kona Exp Way, Howrah","Biryani, Chinese, Bengali, Fast Food",₹300 
https://www.zomato.com/kolkata/the-cream-fudge-factory-shibpur-howrah,The Cream & Fudge Factory Howrah,23988,3.6,65,"3rd Floor, Avani Riverside Mall, 32, Jagat Banerjee Ghat Road, Shibpur, Howrah","Ice Cream, Desserts",₹500 
https://www.zomato.com/kolkata/ak-lima-biryani-kona-exp-way-howrah,Ak Lima Biryani Howrah,19131652,NEW,0,"Near Banibon Bazar, Banitabla, Uluberia, Kona Exp Way, Howrah",Biryani,₹200 
https://www.zomato.com/kolkata/the-baklava-box-kankurgachi,The Baklava Box Kolkata,19027891,3.9,26,"12, CIT Road, Kankurgachi, Kolkata","Mishti, Fast Food",₹400 
https://www.zomato.com/kolkata/aura-behala,Aura Kolkata,18881834,-,0,"36, SN Roy Road, Behala, Kolkata",Fast Food,₹200 
https://www.zomato.com/kolkata/yummy-hub-4-bara-bazar,Yummy Hub Kolkata,18794805,3.2,15,"192, Rabindra Sarani, Opposite Marwari Relief Society Hospital, Bara Bazar, Kolkata","Pizza, Burger, Sandwich",₹300 
https://www.zomato.com/kolkata/chittodas-suruchee-restaurant-esplanade,Chittoda's Suruchee Restaurant Kolkata,21760,4.4,1014,"2, Dacres Lane, Near Pearless Bhawan, Esplanade, Kolkata","North Indian, Chinese",₹300 
https://www.zomato.com/kolkata/krazzy-kulfi-new-town,Krazzy Kulfi Kolkata,18514930,3.2,13,"Axis Mall, New Town, Kolkata","Ice Cream, Desserts",₹300 
https://www.zomato.com/kolkata/la-mountain-8848-baghajatin,La Mountain 8848 Kolkata,18653686,3.3,82,"Station Road, Near TMC Party Office, Baghajatin, Kolkata","Chinese, Momos, Tibetan",₹250 
https://www.zomato.com/kolkata/whats-in-the-kitchen-bhawanipur,What's In The Kitchen? Kolkata,19040827,3.1,7,"5B, Aston Road, Chakraberia Road, Bhawanipur, Kolkata","North Indian, South Indian, Street Food",₹350 
